Pa_1_370	-0.0236972282301765
Pa_1_5740	-0.0233901057923522
Pa_3_8390	-0.023350072803074
Pa_1_7590	0.0232554013331407
Pa_1_3150	-0.0232228423901795
Pa_3_9530	-0.0231499530279583
Pa_5_9630	0.0231418197096713
Pa_6_3730	-0.0229447161842777
Pa_2_1570	-0.022884018049132
Pa_3_8430	-0.0228757782793803
Pa_4_8890	0.0228665919947025
Pa_1_15660	-0.0227033088334056
Pa_3_5900	-0.0225715594574368
Pa_7_1190	-0.0225626791955621
Pa_6_3540	-0.0225106702895187
Pa_7_340	-0.0224530322063608
Pa_7_2290	-0.0224471606277991
Pa_3_10310	-0.0224268704504146
Pa_2_5140	-0.0223879516627565
Pa_2_290	-0.0223362686134115
Pa_0_90	0.0223024358891805
Pa_7_8510	-0.022287688284217
Pa_1_22950	-0.0222455121039939
Pa_5_11150	-0.0222440638501383
Pa_7_10960	-0.0222408997117187
Pa_7_2650	-0.0222100236331745
Pa_2_13500	-0.0221817298558408
Pa_7_2350	-0.0221618836455231
Pa_0_1200	-0.022142117679565
Pa_6_490	0.022112690740521
Pa_1_3485	-0.0220944111507124
Pa_3_3790	0.0220843557259925
Pa_5_1510	-0.022058981532964
Pa_5_5250	-0.0220563654931925
Pa_2_1790	-0.0220306036182484
Pa_1_22750	0.022030498357952
Pa_1_13170	-0.0220225388889359
Pa_3_9060	-0.0219186262809462
Pa_6_1770	-0.0219132698888791
Pa_6_8670	-0.0219013765221999
Pa_5_2530	-0.0218951187521031
Pa_3_10850	0.0218929077771715
Pa_7_4430	0.0218721419550396
Pa_1_11020	0.0218699294171688
Pa_6_3900	0.0218453121170845
Pa_1_5500	-0.021819214356207
Pa_7_2430	-0.0217984124444691
Pa_7_3020	0.021765976141682
Pa_5_6720	-0.0217570149132676
Pa_2_6920	-0.0217392448282453
