Pa_6_7790	0.0158452421846245
Pa_6_2810	0.0158431642781934
Pa_2_10320	-0.0157942315923601
Pa_7_535	0.0157349083496172
Pa_6_11060	-0.015728706928293
Pa_7_8100	-0.0157234516660201
Pa_6_6820	-0.0157229191490507
Pa_1_13820	-0.015712589357212
Pa_1_1410	-0.0157109615686945
Pa_0_1230	-0.0157042753033897
Pa_5_11070	-0.0156940292761624
Pa_2_6260	0.0156933905384044
Pa_1_6100	-0.0156878294130639
Pa_6_2380	-0.01568688441091
Pa_1_1400	-0.0156821865392025
Pa_0_200	-0.0156818728906213
Pa_4_4290	-0.015681174490513
Pa_1_21780	0.0156810693038239
Pa_1_12490	-0.015680240888298
Pa_5_5110	0.0156716425126871
Pa_2_8200	-0.0156713583269886
Pa_4_8730	0.0156666247096496
Pa_1_17947	-0.0156628986495256
Pa_7_1670	0.0156624571689637
Pa_6_9560	-0.015660862935865
Pa_1_3380	0.0156604378156197
Pa_6_8310	-0.0156513026783041
Pa_4_4130	0.0156423117297437
Pa_4_3513	-0.0156366268673214
Pa_5_7450	-0.0156266853521841
Pa_2_4270	-0.0156266236621092
Pa_7_8410	-0.0156241511678124
Pa_6_10160	0.0156229346829491
Pa_5_1780	0.0156211608008209
Pa_6_7860	-0.015619320462571
Pa_7_1310	-0.0156175741297166
Pa_1_6090	-0.0156148037847007
Pa_4_330	-0.0156077034145416
Pa_4_8380	0.0156066232984401
Pa_2_7540	-0.0156021559561939
Pa_5_9400	0.0156003801126858
Pa_5_7080	-0.0155933563720059
Pa_4_5735	0.0155922783541108
Pa_1_21470	-0.0155907621248927
Pa_6_2410	-0.0155874538291261
Pa_4_710	0.0155833943699646
Pa_7_9020	0.0155807409493385
Pa_4_1480	-0.0155801453845313
Pa_3_970	-0.0155790809752964
Pa_2_7930	-0.0155789351873265
